id,food_id,tag_id,confidence,source,created_at,updated_at
3383,1226,1,0.8,LLM,2025-11-21 22:24:14.029828,2025-11-21 22:24:14.029836
3384,1226,2,0.7,LLM,2025-11-21 22:24:14.029838,2025-11-21 22:24:14.029838
3385,1226,5,0.6,LLM,2025-11-21 22:24:14.029840,2025-11-21 22:24:14.029840
3386,1227,32,0.75,LLM,2025-11-21 22:24:14.029841,2025-11-21 22:24:14.029842
3387,1227,19,0.65,LLM,2025-11-21 22:24:14.029843,2025-11-21 22:24:14.029843
3388,1227,3,0.55,LLM,2025-11-21 22:24:14.029844,2025-11-21 22:24:14.029845
3389,1228,9,0.7,LLM,2025-11-21 22:24:14.029846,2025-11-21 22:24:14.029847
3390,1228,150,0.6,LLM,2025-11-21 22:24:14.029848,2025-11-21 22:24:14.029848
3391,1228,22,0.5,LLM,2025-11-21 22:24:14.029849,2025-11-21 22:24:14.029850
3392,1229,1,0.85,LLM,2025-11-21 22:24:14.029850,2025-11-21 22:24:14.029851
3393,1229,4,0.8,LLM,2025-11-21 22:24:14.029852,2025-11-21 22:24:14.029852
3394,1229,11,0.7,LLM,2025-11-21 22:24:14.029853,2025-11-21 22:24:14.029854
3395,1230,39,0.7,LLM,2025-11-21 22:24:14.029854,2025-11-21 22:24:14.029855
3396,1230,7,0.6,LLM,2025-11-21 22:24:14.029856,2025-11-21 22:24:14.029856
3397,1230,17,0.5,LLM,2025-11-21 22:24:14.029857,2025-11-21 22:24:14.029858
3398,1231,1,0.8,LLM,2025-11-21 22:24:25.388497,2025-11-21 22:24:25.388505
3399,1231,32,0.7,LLM,2025-11-21 22:24:25.388506,2025-11-21 22:24:25.388507
3400,1231,5,0.6,LLM,2025-11-21 22:24:25.388508,2025-11-21 22:24:25.388508
3401,1232,6,0.85,LLM,2025-11-21 22:24:25.388509,2025-11-21 22:24:25.388510
3402,1232,2,0.75,LLM,2025-11-21 22:24:25.388511,2025-11-21 22:24:25.388511
3403,1232,3,0.9,LLM,2025-11-21 22:24:25.388512,2025-11-21 22:24:25.388513
3404,1233,39,0.65,LLM,2025-11-21 22:24:25.388514,2025-11-21 22:24:25.388515
3405,1233,751,0.95,LLM,2025-11-21 22:24:25.388516,2025-11-21 22:24:25.388516
3406,1234,5,0.9,LLM,2025-11-21 22:24:25.388517,2025-11-21 22:24:25.388518
3407,1234,2186,0.8,LLM,2025-11-21 22:24:25.388519,2025-11-21 22:24:25.388519
3408,1235,39,0.7,LLM,2025-11-21 22:24:25.388520,2025-11-21 22:24:25.388521
3409,1235,2671,0.8,LLM,2025-11-21 22:24:25.388521,2025-11-21 22:24:25.388522
3410,1236,1,0.8,LLM,2025-11-21 22:24:38.095981,2025-11-21 22:24:38.095991
3411,1236,64,0.85,LLM,2025-11-21 22:24:38.095992,2025-11-21 22:24:38.095993
3412,1236,22,0.9,LLM,2025-11-21 22:24:38.095994,2025-11-21 22:24:38.095994
3413,1237,1,0.7,LLM,2025-11-21 22:24:38.095995,2025-11-21 22:24:38.095996
3414,1237,4,0.8,LLM,2025-11-21 22:24:38.095997,2025-11-21 22:24:38.095998
3415,1237,8,0.85,LLM,2025-11-21 22:24:38.095999,2025-11-21 22:24:38.095999
3416,1238,533,0.75,LLM,2025-11-21 22:24:38.096000,2025-11-21 22:24:38.096001
3417,1238,26,0.7,LLM,2025-11-21 22:24:38.096002,2025-11-21 22:24:38.096003
3418,1238,3,0.65,LLM,2025-11-21 22:24:38.096003,2025-11-21 22:24:38.096004
3419,1239,72,0.6,LLM,2025-11-21 22:24:38.096005,2025-11-21 22:24:38.096006
3420,1239,19,0.55,LLM,2025-11-21 22:24:38.096007,2025-11-21 22:24:38.096007
3421,1239,8,0.8,LLM,2025-11-21 22:24:38.096008,2025-11-21 22:24:38.096009
3422,1240,2682,0.75,LLM,2025-11-21 22:24:38.096009,2025-11-21 22:24:38.096010
3423,1240,19,0.7,LLM,2025-11-21 22:24:38.096011,2025-11-21 22:24:38.096012
3424,1241,1,0.95,LLM,2025-11-21 22:24:47.508590,2025-11-21 22:24:47.508602
3425,1241,29,0.8,LLM,2025-11-21 22:24:47.508603,2025-11-21 22:24:47.508604
3426,1242,6,0.85,LLM,2025-11-21 22:24:47.508605,2025-11-21 22:24:47.508605
3427,1242,64,0.9,LLM,2025-11-21 22:24:47.508606,2025-11-21 22:24:47.508607
3428,1243,9,0.9,LLM,2025-11-21 22:24:47.508608,2025-11-21 22:24:47.508609
3429,1243,3,0.8,LLM,2025-11-21 22:24:47.508610,2025-11-21 22:24:47.508611
3430,1244,18,0.75,LLM,2025-11-21 22:24:47.508612,2025-11-21 22:24:47.508612
3431,1244,2,0.85,LLM,2025-11-21 22:24:47.508613,2025-11-21 22:24:47.508614
3432,1245,39,0.7,LLM,2025-11-21 22:24:47.508615,2025-11-21 22:24:47.508615
3433,1245,19,0.8,LLM,2025-11-21 22:24:47.508616,2025-11-21 22:24:47.508617
3434,1246,18,0.8,LLM,2025-11-21 22:25:01.096258,2025-11-21 22:25:01.096262
3435,1246,2,0.85,LLM,2025-11-21 22:25:01.096264,2025-11-21 22:25:01.096265
3436,1246,17,0.99,LLM,2025-11-21 22:25:01.096266,2025-11-21 22:25:01.096267
3437,1247,9,0.75,LLM,2025-11-21 22:25:01.096267,2025-11-21 22:25:01.096268
3438,1247,2,0.9,LLM,2025-11-21 22:25:01.096269,2025-11-21 22:25:01.096270
3439,1247,3,0.7,LLM,2025-11-21 22:25:01.096271,2025-11-21 22:25:01.096272
3440,1248,6,0.8,LLM,2025-11-21 22:25:01.096273,2025-11-21 22:25:01.096273
3441,1248,2,0.85,LLM,2025-11-21 22:25:01.096274,2025-11-21 22:25:01.096275
3442,1248,8,0.9,LLM,2025-11-21 22:25:01.096276,2025-11-21 22:25:01.096277
3443,1249,1,0.6,LLM,2025-11-21 22:25:01.096278,2025-11-21 22:25:01.096278
3444,1249,19,0.65,LLM,2025-11-21 22:25:01.096279,2025-11-21 22:25:01.096280
3445,1249,17,0.95,LLM,2025-11-21 22:25:01.096281,2025-11-21 22:25:01.096282
3446,1250,39,0.55,LLM,2025-11-21 22:25:01.096283,2025-11-21 22:25:01.096284
3447,1250,7,0.7,LLM,2025-11-21 22:25:01.096285,2025-11-21 22:25:01.096286
3448,1250,8,0.9,LLM,2025-11-21 22:25:01.096287,2025-11-21 22:25:01.096288
3449,1251,1,0.8,LLM,2025-11-21 22:25:18.201585,2025-11-21 22:25:18.201593
3450,1251,2,0.7,LLM,2025-11-21 22:25:18.201594,2025-11-21 22:25:18.201594
3451,1251,8,0.85,LLM,2025-11-21 22:25:18.201595,2025-11-21 22:25:18.201596
3452,1252,9,0.75,LLM,2025-11-21 22:25:18.201597,2025-11-21 22:25:18.201597
3453,1252,2,0.65,LLM,2025-11-21 22:25:18.201598,2025-11-21 22:25:18.201599
3454,1252,8,0.9,LLM,2025-11-21 22:25:18.201599,2025-11-21 22:25:18.201600
3455,1252,678,0.85,LLM,2025-11-21 22:25:18.201601,2025-11-21 22:25:18.201601
3456,1253,1,0.6,LLM,2025-11-21 22:25:18.201602,2025-11-21 22:25:18.201602
3457,1253,355,0.55,LLM,2025-11-21 22:25:18.201603,2025-11-21 22:25:18.201603
3458,1253,11,0.5,LLM,2025-11-21 22:25:18.201604,2025-11-21 22:25:18.201605
3459,1254,18,0.7,LLM,2025-11-21 22:25:18.201605,2025-11-21 22:25:18.201606
3460,1254,19,0.65,LLM,2025-11-21 22:25:18.201606,2025-11-21 22:25:18.201607
3461,1254,17,0.8,LLM,2025-11-21 22:25:18.201608,2025-11-21 22:25:18.201608
3462,1255,6,0.8,LLM,2025-11-21 22:25:18.201609,2025-11-21 22:25:18.201609
3463,1255,301,0.75,LLM,2025-11-21 22:25:18.201610,2025-11-21 22:25:18.201611
3464,1255,678,0.85,LLM,2025-11-21 22:25:18.201611,2025-11-21 22:25:18.201612
3465,1256,32,0.8,LLM,2025-11-21 22:25:32.455519,2025-11-21 22:25:32.455530
3466,1256,2,0.85,LLM,2025-11-21 22:25:32.455532,2025-11-21 22:25:32.455533
3467,1256,3,0.6,LLM,2025-11-21 22:25:32.455534,2025-11-21 22:25:32.455534
3468,1256,8,0.9,LLM,2025-11-21 22:25:32.455535,2025-11-21 22:25:32.455536
3469,1257,1,0.9,LLM,2025-11-21 22:25:32.455537,2025-11-21 22:25:32.455538
3470,1257,4,0.85,LLM,2025-11-21 22:25:32.455539,2025-11-21 22:25:32.455539
3471,1257,5,0.5,LLM,2025-11-21 22:25:32.455540,2025-11-21 22:25:32.455541
3472,1257,11,0.7,LLM,2025-11-21 22:25:32.455542,2025-11-21 22:25:32.455543
3473,1258,9,0.75,LLM,2025-11-21 22:25:32.455544,2025-11-21 22:25:32.455544
3474,1258,4,0.9,LLM,2025-11-21 22:25:32.455545,2025-11-21 22:25:32.455546
3475,1258,8,0.9,LLM,2025-11-21 22:25:32.455547,2025-11-21 22:25:32.455547
3476,1259,2725,0.9,LLM,2025-11-21 22:25:32.455548,2025-11-21 22:25:32.455549
3477,1259,4,0.95,LLM,2025-11-21 22:25:32.455550,2025-11-21 22:25:32.455551
3478,1259,11,0.9,LLM,2025-11-21 22:25:32.455552,2025-11-21 22:25:32.455553
3479,1260,533,0.9,LLM,2025-11-21 22:25:32.455554,2025-11-21 22:25:32.455555
3480,1260,11,0.95,LLM,2025-11-21 22:25:32.455556,2025-11-21 22:25:32.455556
3481,1261,1,0.8,LLM,2025-11-21 22:25:47.933011,2025-11-21 22:25:47.933023
3482,1261,6,0.7,LLM,2025-11-21 22:25:47.933025,2025-11-21 22:25:47.933026
3483,1261,2,0.85,LLM,2025-11-21 22:25:47.933027,2025-11-21 22:25:47.933028
3484,1261,3,0.6,LLM,2025-11-21 22:25:47.933029,2025-11-21 22:25:47.933030
3485,1261,11,0.75,LLM,2025-11-21 22:25:47.933030,2025-11-21 22:25:47.933031
3486,1262,1,0.9,LLM,2025-11-21 22:25:47.933033,2025-11-21 22:25:47.933033
3487,1262,4,0.85,LLM,2025-11-21 22:25:47.933034,2025-11-21 22:25:47.933035
3488,1262,5,0.5,LLM,2025-11-21 22:25:47.933037,2025-11-21 22:25:47.933037
3489,1262,11,0.65,LLM,2025-11-21 22:25:47.933038,2025-11-21 22:25:47.933039
3490,1263,533,0.8,LLM,2025-11-21 22:25:47.933040,2025-11-21 22:25:47.933040
3491,1263,7,0.75,LLM,2025-11-21 22:25:47.933041,2025-11-21 22:25:47.933042
3492,1263,11,0.7,LLM,2025-11-21 22:25:47.933043,2025-11-21 22:25:47.933043
3493,1264,9,0.7,LLM,2025-11-21 22:25:47.933044,2025-11-21 22:25:47.933045
3494,1264,2,0.8,LLM,2025-11-21 22:25:47.933046,2025-11-21 22:25:47.933046
3495,1264,17,0.6,LLM,2025-11-21 22:25:47.933047,2025-11-21 22:25:47.933048
3496,1265,2738,0.9,LLM,2025-11-21 22:25:47.933048,2025-11-21 22:25:47.933050
3497,1265,19,0.8,LLM,2025-11-21 22:25:47.933051,2025-11-21 22:25:47.933052
3498,1265,5,0.9,LLM,2025-11-21 22:25:47.933053,2025-11-21 22:25:47.933054
3499,1266,5,0.99,LLM,2025-11-21 22:26:01.140893,2025-11-21 22:26:01.140898
3500,1266,29,0.8,LLM,2025-11-21 22:26:01.140899,2025-11-21 22:26:01.140900
3501,1267,3,0.85,LLM,2025-11-21 22:26:01.140901,2025-11-21 22:26:01.140901
3502,1267,6,0.75,LLM,2025-11-21 22:26:01.140902,2025-11-21 22:26:01.140903
3503,1268,11,0.9,LLM,2025-11-21 22:26:01.140904,2025-11-21 22:26:01.140904
3504,1268,2,0.8,LLM,2025-11-21 22:26:01.140905,2025-11-21 22:26:01.140906
3505,1269,8,0.95,LLM,2025-11-21 22:26:01.140907,2025-11-21 22:26:01.140907
3506,1269,150,0.85,LLM,2025-11-21 22:26:01.140908,2025-11-21 22:26:01.140909
3507,1270,3,0.8,LLM,2025-11-21 22:26:01.140909,2025-11-21 22:26:01.140910
3508,1270,26,0.7,LLM,2025-11-21 22:26:01.140911,2025-11-21 22:26:01.140911
3509,1271,1,0.8,LLM,2025-11-21 22:26:14.043017,2025-11-21 22:26:14.043028
3510,1271,19,0.7,LLM,2025-11-21 22:26:14.043030,2025-11-21 22:26:14.043031
3511,1271,8,0.85,LLM,2025-11-21 22:26:14.043032,2025-11-21 22:26:14.043033
3512,1272,1,0.9,LLM,2025-11-21 22:26:14.043034,2025-11-21 22:26:14.043034
3513,1272,2752,0.6,LLM,2025-11-21 22:26:14.043035,2025-11-21 22:26:14.043036
3514,1272,5,0.5,LLM,2025-11-21 22:26:14.043037,2025-11-21 22:26:14.043038
3515,1273,6,0.75,LLM,2025-11-21 22:26:14.043039,2025-11-21 22:26:14.043039
3516,1273,2,0.85,LLM,2025-11-21 22:26:14.043040,2025-11-21 22:26:14.043041
3517,1273,3,0.65,LLM,2025-11-21 22:26:14.043042,2025-11-21 22:26:14.043042
3518,1274,9,0.7,LLM,2025-11-21 22:26:14.043043,2025-11-21 22:26:14.043044
3519,1274,2,0.8,LLM,2025-11-21 22:26:14.043045,2025-11-21 22:26:14.043046
3520,1274,17,0.55,LLM,2025-11-21 22:26:14.043047,2025-11-21 22:26:14.043047
3521,1275,125,0.6,LLM,2025-11-21 22:26:14.043048,2025-11-21 22:26:14.043049
3522,1275,64,0.85,LLM,2025-11-21 22:26:14.043050,2025-11-21 22:26:14.043051
3523,1275,22,0.8,LLM,2025-11-21 22:26:14.043052,2025-11-21 22:26:14.043053
3524,1276,18,0.8,LLM,2025-11-21 22:26:28.379099,2025-11-21 22:26:28.379108
3525,1276,2,0.85,LLM,2025-11-21 22:26:28.379110,2025-11-21 22:26:28.379111
3526,1276,17,0.75,LLM,2025-11-21 22:26:28.379112,2025-11-21 22:26:28.379113
3527,1276,29,0.7,LLM,2025-11-21 22:26:28.379114,2025-11-21 22:26:28.379114
3528,1277,1,0.9,LLM,2025-11-21 22:26:28.379115,2025-11-21 22:26:28.379116
3529,1277,19,0.8,LLM,2025-11-21 22:26:28.379117,2025-11-21 22:26:28.379118
3530,1277,5,0.85,LLM,2025-11-21 22:26:28.379119,2025-11-21 22:26:28.379119
3531,1278,6,0.75,LLM,2025-11-21 22:26:28.379120,2025-11-21 22:26:28.379121
3532,1278,64,0.8,LLM,2025-11-21 22:26:28.379122,2025-11-21 22:26:28.379122
3533,1278,3,0.65,LLM,2025-11-21 22:26:28.379123,2025-11-21 22:26:28.379124
3534,1279,9,0.7,LLM,2025-11-21 22:26:28.379124,2025-11-21 22:26:28.379125
3535,1279,4,0.6,LLM,2025-11-21 22:26:28.379126,2025-11-21 22:26:28.379127
3536,1279,22,0.55,LLM,2025-11-21 22:26:28.379128,2025-11-21 22:26:28.379128
3537,1280,39,0.5,LLM,2025-11-21 22:26:28.379129,2025-11-21 22:26:28.379129
3538,1280,2,0.45,LLM,2025-11-21 22:26:28.379131,2025-11-21 22:26:28.379131
3539,1280,22,0.4,LLM,2025-11-21 22:26:28.379132,2025-11-21 22:26:28.379133
3540,1281,9,0.8,LLM,2025-11-21 22:26:42.450870,2025-11-21 22:26:42.450881
3541,1281,2,0.85,LLM,2025-11-21 22:26:42.450883,2025-11-21 22:26:42.450883
3542,1281,3,0.7,LLM,2025-11-21 22:26:42.450884,2025-11-21 22:26:42.450885
3543,1281,29,0.75,LLM,2025-11-21 22:26:42.450886,2025-11-21 22:26:42.450887
3544,1282,1,0.6,LLM,2025-11-21 22:26:42.450888,2025-11-21 22:26:42.450888
3545,1282,19,0.5,LLM,2025-11-21 22:26:42.450889,2025-11-21 22:26:42.450890
3546,1282,5,0.65,LLM,2025-11-21 22:26:42.450891,2025-11-21 22:26:42.450892
3547,1283,1,0.55,LLM,2025-11-21 22:26:42.450893,2025-11-21 22:26:42.450893
3548,1283,7,0.4,LLM,2025-11-21 22:26:42.450894,2025-11-21 22:26:42.450895
3549,1283,5,0.45,LLM,2025-11-21 22:26:42.450895,2025-11-21 22:26:42.450896
3550,1284,2784,0.5,LLM,2025-11-21 22:26:42.450897,2025-11-21 22:26:42.450897
3551,1284,4,0.55,LLM,2025-11-21 22:26:42.450898,2025-11-21 22:26:42.450899
3552,1284,8,0.35,LLM,2025-11-21 22:26:42.450899,2025-11-21 22:26:42.450900
3553,1285,6,0.6,LLM,2025-11-21 22:26:42.450901,2025-11-21 22:26:42.450901
3554,1285,2,0.55,LLM,2025-11-21 22:26:42.450902,2025-11-21 22:26:42.450903
3555,1285,3,0.4,LLM,2025-11-21 22:26:42.450904,2025-11-21 22:26:42.450904
3556,1286,6,0.8,LLM,2025-11-21 22:26:55.126714,2025-11-21 22:26:55.126723
3557,1286,335,0.85,LLM,2025-11-21 22:26:55.126725,2025-11-21 22:26:55.126726
3558,1286,22,0.7,LLM,2025-11-21 22:26:55.126726,2025-11-21 22:26:55.126727
3559,1287,9,0.75,LLM,2025-11-21 22:26:55.126728,2025-11-21 22:26:55.126729
3560,1287,26,0.8,LLM,2025-11-21 22:26:55.126729,2025-11-21 22:26:55.126730
3561,1287,22,0.9,LLM,2025-11-21 22:26:55.126731,2025-11-21 22:26:55.126732
3562,1288,355,0.6,LLM,2025-11-21 22:26:55.126732,2025-11-21 22:26:55.126733
3563,1288,8,0.65,LLM,2025-11-21 22:26:55.126734,2025-11-21 22:26:55.126734
3564,1289,533,0.5,LLM,2025-11-21 22:26:55.126735,2025-11-21 22:26:55.126736
3565,1289,2,0.55,LLM,2025-11-21 22:26:55.126737,2025-11-21 22:26:55.126737
3566,1289,3,0.4,LLM,2025-11-21 22:26:55.126738,2025-11-21 22:26:55.126738
3567,1290,72,0.45,LLM,2025-11-21 22:26:55.126739,2025-11-21 22:26:55.126740
3568,1290,64,0.5,LLM,2025-11-21 22:26:55.126741,2025-11-21 22:26:55.126741
3569,1290,17,0.35,LLM,2025-11-21 22:26:55.126742,2025-11-21 22:26:55.126743
3570,1291,125,0.3,LLM,2025-11-21 22:27:04.833930,2025-11-21 22:27:04.833947
3571,1291,64,0.99,LLM,2025-11-21 22:27:04.833949,2025-11-21 22:27:04.833949
3572,1292,64,0.99,LLM,2025-11-21 22:27:04.833951,2025-11-21 22:27:04.833951
3573,1293,64,0.99,LLM,2025-11-21 22:27:04.833953,2025-11-21 22:27:04.833953
3574,1293,3,0.4,LLM,2025-11-21 22:27:04.833954,2025-11-21 22:27:04.833955
3575,1293,17,0.5,LLM,2025-11-21 22:27:04.833956,2025-11-21 22:27:04.833957
3576,1294,64,0.99,LLM,2025-11-21 22:27:04.833958,2025-11-21 22:27:04.833959
3577,1294,5,0.3,LLM,2025-11-21 22:27:04.833960,2025-11-21 22:27:04.833960
3578,1295,4,0.8,LLM,2025-11-21 22:27:04.833961,2025-11-21 22:27:04.833962
3579,1295,1,0.7,LLM,2025-11-21 22:27:04.833963,2025-11-21 22:27:04.833964
3580,1296,9,0.8,LLM,2025-11-21 22:27:18.249284,2025-11-21 22:27:18.249293
3581,1296,19,0.7,LLM,2025-11-21 22:27:18.249295,2025-11-21 22:27:18.249296
3582,1296,17,0.9,LLM,2025-11-21 22:27:18.249297,2025-11-21 22:27:18.249297
3583,1297,18,0.85,LLM,2025-11-21 22:27:18.249298,2025-11-21 22:27:18.249299
3584,1297,2,0.75,LLM,2025-11-21 22:27:18.249300,2025-11-21 22:27:18.249301
3585,1297,17,0.9,LLM,2025-11-21 22:27:18.249302,2025-11-21 22:27:18.249302
3586,1298,125,0.65,LLM,2025-11-21 22:27:18.249303,2025-11-21 22:27:18.249304
3587,1298,64,0.6,LLM,2025-11-21 22:27:18.249305,2025-11-21 22:27:18.249306
3588,1298,22,0.55,LLM,2025-11-21 22:27:18.249306,2025-11-21 22:27:18.249307
3589,1299,39,0.7,LLM,2025-11-21 22:27:18.249308,2025-11-21 22:27:18.249308
3590,1299,7,0.65,LLM,2025-11-21 22:27:18.249310,2025-11-21 22:27:18.249310
3591,1299,3,0.8,LLM,2025-11-21 22:27:18.249311,2025-11-21 22:27:18.249312
3592,1300,6,0.8,LLM,2025-11-21 22:27:18.249312,2025-11-21 22:27:18.249313
3593,1300,355,0.75,LLM,2025-11-21 22:27:18.249314,2025-11-21 22:27:18.249314
3594,1300,11,0.9,LLM,2025-11-21 22:27:18.249315,2025-11-21 22:27:18.249316
3595,1301,32,0.8,LLM,2025-11-21 22:27:33.809374,2025-11-21 22:27:33.809388
3596,1301,2,0.85,LLM,2025-11-21 22:27:33.809389,2025-11-21 22:27:33.809390
3597,1301,8,0.9,LLM,2025-11-21 22:27:33.809391,2025-11-21 22:27:33.809391
3598,1302,6,0.7,LLM,2025-11-21 22:27:33.809392,2025-11-21 22:27:33.809393
3599,1302,32,0.6,LLM,2025-11-21 22:27:33.809394,2025-11-21 22:27:33.809394
3600,1302,3,0.75,LLM,2025-11-21 22:27:33.809395,2025-11-21 22:27:33.809396
3601,1302,26,0.65,LLM,2025-11-21 22:27:33.809397,2025-11-21 22:27:33.809397
3602,1303,1,0.8,LLM,2025-11-21 22:27:33.809398,2025-11-21 22:27:33.809399
3603,1303,4,0.9,LLM,2025-11-21 22:27:33.809399,2025-11-21 22:27:33.809400
3604,1303,5,0.7,LLM,2025-11-21 22:27:33.809400,2025-11-21 22:27:33.809401
3605,1304,1,0.7,LLM,2025-11-21 22:27:33.809402,2025-11-21 22:27:33.809402
3606,1304,32,0.6,LLM,2025-11-21 22:27:33.809403,2025-11-21 22:27:33.809404
3607,1304,64,0.8,LLM,2025-11-21 22:27:33.809404,2025-11-21 22:27:33.809405
3608,1304,5,0.75,LLM,2025-11-21 22:27:33.809405,2025-11-21 22:27:33.809406
3609,1305,9,0.7,LLM,2025-11-21 22:27:33.809407,2025-11-21 22:27:33.809407
3610,1305,64,0.8,LLM,2025-11-21 22:27:33.809408,2025-11-21 22:27:33.809409
3611,1305,17,0.75,LLM,2025-11-21 22:27:33.809410,2025-11-21 22:27:33.809411
3612,1306,18,0.8,LLM,2025-11-21 22:27:49.513233,2025-11-21 22:27:49.513261
3613,1306,19,0.7,LLM,2025-11-21 22:27:49.513263,2025-11-21 22:27:49.513263
3614,1306,17,0.9,LLM,2025-11-21 22:27:49.513264,2025-11-21 22:27:49.513264
3615,1307,6,0.85,LLM,2025-11-21 22:27:49.513264,2025-11-21 22:27:49.513265
3616,1307,920,0.75,LLM,2025-11-21 22:27:49.513265,2025-11-21 22:27:49.513266
3617,1307,3,0.6,LLM,2025-11-21 22:27:49.513266,2025-11-21 22:27:49.513266
3618,1308,72,0.8,LLM,2025-11-21 22:27:49.513267,2025-11-21 22:27:49.513267
3619,1308,64,0.9,LLM,2025-11-21 22:27:49.513268,2025-11-21 22:27:49.513268
3620,1308,22,0.7,LLM,2025-11-21 22:27:49.513268,2025-11-21 22:27:49.513268
3621,1309,1,0.65,LLM,2025-11-21 22:27:49.513269,2025-11-21 22:27:49.513269
3622,1309,2,0.7,LLM,2025-11-21 22:27:49.513270,2025-11-21 22:27:49.513270
3623,1309,678,0.8,LLM,2025-11-21 22:27:49.513270,2025-11-21 22:27:49.513271
3624,1310,9,0.75,LLM,2025-11-21 22:27:49.513271,2025-11-21 22:27:49.513271
3625,1310,2,0.7,LLM,2025-11-21 22:27:49.513271,2025-11-21 22:27:49.513272
3626,1310,8,0.5,LLM,2025-11-21 22:27:49.513272,2025-11-21 22:27:49.513272
3627,1311,1,0.8,LLM,2025-11-21 22:28:06.801979,2025-11-21 22:28:06.801987
3628,1311,2,0.85,LLM,2025-11-21 22:28:06.801988,2025-11-21 22:28:06.801989
3629,1311,3,0.7,LLM,2025-11-21 22:28:06.801990,2025-11-21 22:28:06.801991
3630,1311,29,0.6,LLM,2025-11-21 22:28:06.801992,2025-11-21 22:28:06.801992
3631,1312,32,0.75,LLM,2025-11-21 22:28:06.801993,2025-11-21 22:28:06.801994
3632,1312,2,0.8,LLM,2025-11-21 22:28:06.801995,2025-11-21 22:28:06.801995
3633,1312,3,0.65,LLM,2025-11-21 22:28:06.801996,2025-11-21 22:28:06.801997
3634,1312,169,0.55,LLM,2025-11-21 22:28:06.801998,2025-11-21 22:28:06.801998
3635,1313,1,0.7,LLM,2025-11-21 22:28:06.801999,2025-11-21 22:28:06.802000
3636,1313,4,0.75,LLM,2025-11-21 22:28:06.802001,2025-11-21 22:28:06.802001
3637,1313,5,0.5,LLM,2025-11-21 22:28:06.802002,2025-11-21 22:28:06.802003
3638,1313,8,0.45,LLM,2025-11-21 22:28:06.802003,2025-11-21 22:28:06.802004
3639,1314,6,0.8,LLM,2025-11-21 22:28:06.802005,2025-11-21 22:28:06.802005
3640,1314,920,0.7,LLM,2025-11-21 22:28:06.802006,2025-11-21 22:28:06.802007
3641,1314,22,0.6,LLM,2025-11-21 22:28:06.802007,2025-11-21 22:28:06.802008
3642,1314,1355,0.55,LLM,2025-11-21 22:28:06.802009,2025-11-21 22:28:06.802010
3643,1315,9,0.7,LLM,2025-11-21 22:28:06.802011,2025-11-21 22:28:06.802011
3644,1315,7,0.75,LLM,2025-11-21 22:28:06.802012,2025-11-21 22:28:06.802013
3645,1315,22,0.6,LLM,2025-11-21 22:28:06.802014,2025-11-21 22:28:06.802014
3646,1315,11,0.55,LLM,2025-11-21 22:28:06.802015,2025-11-21 22:28:06.802016
3647,1316,6,0.8,LLM,2025-11-21 22:28:19.933979,2025-11-21 22:28:19.933984
3648,1316,2,0.85,LLM,2025-11-21 22:28:19.933985,2025-11-21 22:28:19.933985
3649,1316,22,0.7,LLM,2025-11-21 22:28:19.933986,2025-11-21 22:28:19.933986
3650,1317,18,0.75,LLM,2025-11-21 22:28:19.933986,2025-11-21 22:28:19.933987
3651,1317,7,0.9,LLM,2025-11-21 22:28:19.933987,2025-11-21 22:28:19.933987
3652,1317,17,0.6,LLM,2025-11-21 22:28:19.933987,2025-11-21 22:28:19.933988
3653,1318,9,0.85,LLM,2025-11-21 22:28:19.933988,2025-11-21 22:28:19.933988
3654,1318,2,0.9,LLM,2025-11-21 22:28:19.933988,2025-11-21 22:28:19.933989
3655,1318,22,0.8,LLM,2025-11-21 22:28:19.933989,2025-11-21 22:28:19.933989
3656,1319,18,0.65,LLM,2025-11-21 22:28:19.933990,2025-11-21 22:28:19.933990
3657,1319,19,0.5,LLM,2025-11-21 22:28:19.933990,2025-11-21 22:28:19.933990
3658,1319,3,0.4,LLM,2025-11-21 22:28:19.933991,2025-11-21 22:28:19.933991
3659,1320,9,0.7,LLM,2025-11-21 22:28:19.933991,2025-11-21 22:28:19.933991
3660,1320,2,0.8,LLM,2025-11-21 22:28:19.933992,2025-11-21 22:28:19.933992
3661,1320,22,0.6,LLM,2025-11-21 22:28:19.933992,2025-11-21 22:28:19.933992
3662,1321,6,0.8,LLM,2025-11-21 22:28:28.808816,2025-11-21 22:28:28.808825
3663,1321,2,0.7,LLM,2025-11-21 22:28:28.808826,2025-11-21 22:28:28.808827
3664,1321,22,0.6,LLM,2025-11-21 22:28:28.808827,2025-11-21 22:28:28.808828
3665,1322,5,0.9,LLM,2025-11-21 22:28:28.808828,2025-11-21 22:28:28.808829
3666,1323,5,0.8,LLM,2025-11-21 22:28:28.808830,2025-11-21 22:28:28.808830
3667,1323,4,0.7,LLM,2025-11-21 22:28:28.808831,2025-11-21 22:28:28.808832
3668,1324,5,0.9,LLM,2025-11-21 22:28:28.808832,2025-11-21 22:28:28.808833
3669,1324,751,0.85,LLM,2025-11-21 22:28:28.808834,2025-11-21 22:28:28.808834
3670,1325,5,0.9,LLM,2025-11-21 22:28:28.808835,2025-11-21 22:28:28.808835
3671,1325,29,0.75,LLM,2025-11-21 22:28:28.808836,2025-11-21 22:28:28.808837
3672,1326,6,0.8,LLM,2025-11-21 22:28:41.502578,2025-11-21 22:28:41.502599
